areatype,index,name,address,phone_number,average_rating,latitude,longitude,business_hours,image_url
34,15,The Rest Aneuk Hotel Cheonan Station,"7 Yangji 14-gil, Cheonan-si, Chungcheongnam-do",0415755525,3.7,36.809326,127.139929,"checkin_time:,checkout_time:",https://lh3.googleusercontent.com/gps-proxy/ALd4DhFXfp3KF9eaHHnHxQV6YWSQwuoa2cxUc_mSrt-PS4IUr9NImDECl8evNGPNQWI7sXk7KOaKqxDMNYe3Icie4L4XbEA3ik-uE__x63kcpgHOyFg0m-R5KgxskSLKNIrJIXx4_k7U7OMg5BgOrBImE57SHwsWwuv0ALv2vHXjXW0T8bZJu3WcfU9G=w408-h272-k-no
34,16,Sono Belle Cheonan,"200 Jonghaphyuyangji-ro, Seongnam-myeon, Dongnam-gu, Cheonan-si, Chungcheongnam-do",0419018100,4.0,36.7571865,127.2241221,"checkin_time:2:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhGuYDgXo4twxlkiHXRB5SQs0ozTkpqo0hY36tLUi9EAD3nst9IIHd97lSw3WcdkXe-fUKDMmwVbEN735G0DexzjCzrOVptVm87AQhkUo1WOCgDDHISpiTsEnDvDGRomuiFndv2Z63apmPTR5ystAPsSEp53exAnmqdI_hzI1syDKCbOzHWpZCwoYw=w408-h272-k-no
34,17,JUST STAY HOTEL,"74, Asan-ro, Asan-si, Chungcheongnam-d, Asan-si, South Chungcheong",0414251203,3.7,36.788887,126.996742,"checkin_time:,checkout_time:",https://lh3.googleusercontent.com/gps-proxy/ALd4DhGudiXerQ-4X3hJRyVrhDVwsZKatnnahyGklV2POit6XSsd17x1srV9vsIZN-DM9esVZtuCxfLkKPwtS_AQb4-gcMXmm-L8TefY45N3tuwpnmjOfBk5Es2vw8KYyFP83BRcSJKxzz1e1qqNRja0K8GSSc6uwZsjofEiOQm-rKYV6Bei3_MFVEgiLQ=w408-h254-k-no
34,18,Byuhotel,"Chungcheongnam-do, Cheonan-si, Seobuk-gu, Budaejungang-gil, 17 KR",0415531791,4.3,36.840222,127.1497005,"checkin_time:,checkout_time:11:00 AM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhGtbBh_FdhV28YB1azqoUGlrEkOjYujabCrvvD9efjE_CBlyEuAtsuIdHOpDOrJRLcyXIu4URVOmaQ7YALSpaNawJMoGtPKwZxiwoLn9mFm_lXP-HX4o-_MxxOT4zBYKEXtMit_jGmjEe_ZRecey3mnedGjAy6WOgvK0GdPbRXL40WdQvHmdilJgw=w408-h544-k-no
34,19,Sejong Hotel,"145 Toegye-ro, Jung District, Seoul",027736000,3.9,37.5613363,126.9879273,"checkin_time:2:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhGzETQN5_SrFJxl_PisFsFlm6tdqyPfl3_fjwfledZ-P4Mh93-mb9SFeqf5K3VkKSGjb8bRzuTLxKP_cmo81urXVUD2NveFEp0oILE1AsINLKWTDOZ3SZmhM_jWrhg7Npbd9K2rhcnjWDSlWSezEVFIwu8h18ptX9HwXYEKvdYqeQnn4SviFKNl=w408-h272-k-no
34,20,Time Hotel,"14, Seongjeonggongwon 7-gil, Seobuk-gu, Cheonan-si, Chungcheongnam-do",0415231181,3.5,36.829,127.14452,"checkin_time:,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhFahTPuqUbkJ0Iat9lqNpCiROkyjEMO8DqC_RW5LRcLpzbpeKf6nt2hKvbit3Hj40Ai0aDQ-euLftXxzrJGzgPgFB-8LtsMQMYCrp6d4tjsv8mLKFCvr0W-2iJKObcV33kmnjehIdhFHV4Ufq8ak2Q42_5SrMvFrjzxIIbVXBXtPSklgoHuJaLNtA=w408-h271-k-no
34,21,No.25 Hotel,"56 Yangji 10-gil, Seobuk-gu, Cheonan-si, Chungcheongnam-do",0415712552,4.2,36.8122957,127.1407686,"checkin_time:,checkout_time:",https://lh5.googleusercontent.com/p/AF1QipNrGazpqTdaaYh8cQ68dPUxt7a-AsXnGCx3EFpR=w533-h240-k-no
34,22,SOLLAGO RESORT,"205 Gieopdosi 9-gil, Taean-eup, Taean-gun, Chungcheongnam-do",050714750501,4.4,36.695548,126.326236,"checkin_time:3:00 PM,checkout_time:11:00 AM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhEkQhHr3bkh7SSy5u7lSvXTI37N3yEoNAvdJYHJHYdbd4ZUpJCUlWZP6qF3yROPf0HmnaAozOnr2b8BG32qyq9W7BLdCNDwzsrdqxY7HwRWgpTphBzfUvSMxSvoNa0ZZnmVOkYE0wn9uwExwqR7RJRb1tjV__zLVm0SOhZsSXGcIk37yBaHzn5J8Q=w408-h306-k-no
34,23,Brown Dot Asan Bus Terminal,"557-7 Mojong-dong, Asan-si, Chungcheongnam-do",050440243136,4.4,36.7848359,127.0139354,"checkin_time:,checkout_time:",https://maps.gstatic.com/tactile/pane/default_geocode-1x.png
34,24,Tihotel,"Chungcheongnam-do, Asan-si, Eumbong-myeon, Sinsu-ri, 262-6 KR",0415447017,3.7,36.85629,126.976555,"checkin_time:,checkout_time:",https://maps.gstatic.com/tactile/pane/default_geocode-1x.png
34,25,Hotel Soseol Smith,"1400 Seongjeong-dong, Seobuk-gu, Cheonan-si, Chungcheongnam-do",0415649100,4.4,36.8272582,127.1444554,"checkin_time:3:00 PM,checkout_time:2:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhGCJxzLfHg7yWCu8_1dPYETuki62AE4nVpJMDOYdIBp895WOzjamrJaGWHvZR8gXs1AsltVNECX6ifM9nMToxjGIKowiPniqyb1zYjeNBM-TBxVKT1J14mZiFY_KCAvqCB-tvbZdfb3x10OPlasmmZlUrOMthy6h9kh_fFoQ3x1TIOXRXbEKqiR=w408-h272-k-no
34,26,Namdanghang Port Ocean Fantasy Hotel,"31 Namdanghang-ro 435beon-gil, Seobu-myeon, Hongseong-gun, Chungcheongnam-do",0416319103,2.9,36.5560572,126.469687,"checkin_time:3:00 PM,checkout_time:11:00 AM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhHQM4RKd1nUqE_6PiG2U5WoIw-xe2nB-EpDO5AXEhlV4SLTJbD3kcOUbCTPyJmKZUwuyP7XciNE31lVDM-oY0qP7HXLkaXAvmbfGLrVQe45Ge-eSGC6XbNicyMhzDhtyd1U4hl4UXlp3GAWBZkLLplCGHQq9Wj8fJniKRhIp_XcOCCmjUNd33zRmA=w408-h325-k-no
34,27,Cheonan Grace Hotel,"26 Seongjeonggongwon 4-gil, Seobuk-gu, Cheonan-si, Chungcheongnam-do",0234800118,4.7,36.826693,127.143817,"checkin_time:,checkout_time:",https://lh3.googleusercontent.com/gps-proxy/ALd4DhFs-LbihSAPITqOg9R4TOAktzsnNzavlXmy9hlYnQPJx2kNbPrbxG43BWv1cA03drdj3pLQGyo9NVczERUq65gdtRwuPKMynwsX0Sn2nwqhCc4uJcoDGedE_6oNrX3GXcmwVuxkvWo7px9V9hAS5c26QrTQjMQ51tJUJGOrOIaYNGXhHKc0cBfnnQ=w408-h306-k-no
34,28,Brown Dot Hotel,"Chungcheongnam, Do, KR 서산시 총남서산시안견로284 충남서산시읍내동101-1",01025507540,4.2,36.7775043,126.4519606,"checkin_time:4:00 PM,checkout_time:12:00 PM",https://lh5.googleusercontent.com/p/AF1QipORfX9GqXwNikRgcOauu9BJxfzPkZaVXGSeSA6n=w408-h408-k-no
34,29,Cheonan F2,"Seobuk-gu, Cheonan-si, Chungcheongnam-do",0234800118,4.0,36.829541,127.143977,"checkin_time:,checkout_time:12:00 PM",https://lh5.googleusercontent.com/p/AF1QipMvvHiLLah5Lli_XAo8JvFnEF2aWe7mZH5odwXh=w408-h544-k-no
34,30,Heart Hotel,"7-12 Chadoldeul-gil, Seobuk-gu, Cheonan-si",0415715522,4.2,36.7969,127.12834,"checkin_time:3:00 PM,checkout_time:1:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhE1SMPl3cjeCwVoVbgQkGf0FWFFEDnmxl8DsmuJI2SRqCaTtRUKy5ai8JcTraQq9y0A7GnYn4cOumPMWP7Xolv4C4Wqg5ej1fbsu-QIAWF4gMouo19HvqOtlnrG2B0Al8O6qSEGdCa38-tu57CqnhvB2L8_cu9C2IUP9pbjvNC98gOt6Dap5Lw=w408-h254-k-no
34,31,Lotte Resort Buyeo,"400 Baekjemun-ro, Gyuam-myeon, Buyeo-gun, Chungcheongnam-do",0419391000,4.2,36.3039366,126.9007339,"checkin_time:3:00 PM,checkout_time:11:00 AM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhGOkBzy5kHk7wfOaeLZCAlDiX8S-O9GMi4OvFKJ2X_l60kc9kZERfbbMV9H-JWPJT1DOQh_SYXTXVpjNY9eTnsuWKPS0nd0sdN9FYUT6ljQ-IE1uW9qmfCWD3t5YJIGEwKDuXAI5DdHg6LicZ8QtW1Ud1C-RSQBlwGzL9qWjku7hPz-QhXMKxEO=w408-h272-k-no
34,32,Shilla Stay Cheonan,"177 Dongseo-daero, Seobuk-gu, Cheonan-si, Chungcheongnam-do",0414159000,4.1,36.825689,127.143073,"checkin_time:2:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhE6tpU2kvzSMvw2rFZ2VB9x3-yA17CxzPDKEs1yvzyVXfmShALH1ldxSGGXRqvn3OhfbvQNIH74H6qbF2AGxfTMXAy-ZM6Dcj5e4zAvRgH5PMZy9m0Pyf1iTnYPsy19hDytXkFg5CIp068czNasjC1f_rSdZNtAVzshjhsSjfxuiwu7L2aQMrVzNA=w408-h306-k-no
34,33,Yesan Bobos,"15-16 Yesansaneopdanji-ro, Yesan-eup, Yesan-gun, Chungcheongnam-do",050350513502,3.6,36.6834827,126.8186791,"checkin_time:3:00 PM,checkout_time:",https://lh3.googleusercontent.com/gps-proxy/ALd4DhF6rvtyt0TZzC5UVueJVFWnhxCm1Uc0T94lDi8Ghvg_a46HzZSVLX0GNdd7wLRG7rGotPq_0IxmGwpq6Fg4jshHOa3ByHhnC1BjNo_Y7rMVUCE_lPmyXzwTrTwedYGtuMfNmIlFRaeYT8NxB1_BDw4hZaQniU9_4IDzuAbLcVqDlL6VKikNivUC=w408-h254-k-no
34,34,Morwenna Pension,"42-48 Yeonghang-ro, Gonam-myeon, Taean-gun, Chungcheongnam-do",01086896533,4.0,36.4038376,126.4204303,"checkin_time:2:00 PM,checkout_time:11:00 AM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhEG-QjDOV8sTZxtN-8q6uol5mLtwHFjdfFUWL6_ERKtucnpTvtDpOsLFUDTKjPYOrmgxL9GpV7AoWtHuMx9Poi9AMaYd6TiMHFiDOMlEPJ7BUSKqeCbThGdba0_Du8ZHDkCXLQ2o8rPchwKsqFgQhQWAACbpQJ5_JeoHciveswGnIZgT5DDWrySPA=w426-h240-k-no
34,35,Nium Cotton Tree Bed and Breakfast,"315-17 Daeya-ro, Anmyeon-eup, Taean-gun, Chungcheongnam-do",0416733039,4.3,36.4634681,126.4136342,"checkin_time:3:00 PM,checkout_time:",https://lh5.googleusercontent.com/p/AF1QipPNHaAdL9zQXnw2R_8EaZSRfG_mdOlSDXA3IyO-=w408-h306-k-no
34,36,Sesimcheon Oncheon Hotel,"210 Suamsan-ro, Sapgyo-eup, Yesan-gun, Chungcheongnam-do",0413389000,4.1,36.6854966,126.6708,"checkin_time:,checkout_time:",https://lh5.googleusercontent.com/p/AF1QipOwiUKhqYAreEvhLDuBX31rAMc3-Hd100LRxIxw=w408-h272-k-no
34,37,Human Valley Pension,"44-21 Pungeoje-gil, Anmyeon-eup, Taean-gun, Chungcheongnam-do",0416738188,3.5,36.5968925,126.3824427,"checkin_time:3:00 PM,checkout_time:12:00 PM",https://lh5.googleusercontent.com/p/AF1QipP2AY-SdxX7zQPPZICEHYNsg448Dl6mPPdv_zqk=w426-h240-k-no
34,38,Beache Palace,"78 Yeollinbada 1-gil, Ungcheon-eup, Boryeong-si, Chungcheongnam-do",0419395757,3.9,36.2392944,126.5314455,"checkin_time:2:00 PM,checkout_time:11:00 AM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhHpDYVdmqCDkSYJpdY_LQC2UORHT4nMFu92fI4FcXjKq2ixedtjy6ur5XTZIF-73Y8Xzl2FfuTML11qC4iNH_9qb9GaxpdllY40xo077K_6O8M5_6rGOEYhXAwXO6v07CUnO6xe-o5CeGU4YP2lA6JYub8VE84anjHTyTV-0mOPV1xT9Lj4i9wz=w408-h300-k-no
