areatype,index,name,address,phone_number,average_rating,latitude,longitude,business_hours,image_url
33,1,Siel,"864 Jangnak-dong, Jecheon-si, Chungcheongbuk-do",0436473489,4.3,37.149927,128.22018,"checkin_time:,checkout_time:",https://lh5.googleusercontent.com/p/AF1QipNjXWTieoRuR_GmVDHwT3hYKZ5KYwwuFqcNIz1K=w408-h612-k-no
33,2,Stay 201,"9 Naeto-ro 33-gil, Jecheon-si, Chungcheongbuk-do",0436456462,4.4,37.1301184,128.2084656,"checkin_time:3:00 PM,checkout_time:",https://lh5.googleusercontent.com/p/AF1QipMIJqbqqR_3XjUHlOqC80vbGBN7qqcfjDzwEPv-=w408-h873-k-no
33,3,JungGam Hotel,"3 Namsa-ro 80beon-gil, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",01064641254,5.0,36.631624,127.48404,"checkin_time:3:00 PM,checkout_time:11:00 AM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhFBGki2L8tyc3frdTYr08KvOZr_IdumEbSfr5-PZsfBIrAV5sBvBU-3i2_U9oRANL_E05HbyGrcLGu_u-TjX-smxdkLHrUrlFSevzj0TLJ9W5EE2p0pRiRROW_8hKIiVjN5AWHuoY-s41ppCHn_9svw-e8k_Db_ZLvRMdRTrxkAmH_Fj2bsHMfJ=w408-h612-k-no
33,4,Valley Poomeun Pension,"520 Jewon-ro, Bongyang-eup, Jecheon-si, Chungcheongbuk-do",01047474588,4.1,37.165889,128.1084207,"checkin_time:3:00 PM,checkout_time:11:00 AM",https://lh5.googleusercontent.com/p/AF1QipNAAgsg_0nIWdZKKAuX650yIkfNYbj28S0WwTUr=w493-h240-k-no
33,5,Yaja Hotel,"1456-5 Gagyeong-dong, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do",0432383216,4.1,36.6236622,127.4328973,"checkin_time:3:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhFs5W1dKvM4c49Ie_J8kr1Pnmfm6yTw91_1S99V1ADVHVXEH-4RN6fd4XmVW6Rvy6XWyU_LAfRD-xlvZba9nT1geEwqfqWKMMe9FahkgS_dl-VDgbTynF4s7TtAdKIhJAL0pl7ZX2wtAZacUXZptIoid7-OaArLRoWrZT_TROhdS78CDo37538c=w408-h244-k-no
33,6,Ji,"Chungcheongbuk-do, Cheongju-si, Cheongwon-gu, Yullyang-dong, 2018 부티크 호텔 지 (Boutique Hotel Z",0432119400,4.3,36.664734,127.494158,"checkin_time:,checkout_time:",https://lh3.googleusercontent.com/gps-proxy/ALd4DhG90KhqVZfQmhfMW_bB9mMmNr5-9XgZVfvIe6XXwa4VlmYeedybuftP2Vmx0Ivdkm9zOafVnFC_Z3cG1S7AkxyL1M0qziwCxbsLpgUxWVYn-XiEdDK7PPGORP3bSLJfECYc-2WOcZw34KZ6MC1mkmdV1XhRphkX4fHmTgo048Yd4-sYNAcq6P3lJw=w408-h254-k-no
33,7,Hotel ABOUT,"9-5 Jimdae-ro 60beon-gil, Cheongju-si, Chungcheongbuk-do",0432315084,3.6,36.631272,127.428544,"checkin_time:,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhFnWEExqmi2CP_CKih5oRNHgeoOcRlZ_Y4LLb2v4EoE4Y70VUAgkSH-1-xTFYAmbPeVv5MXfOxMFN3l8iKmQF_fHKFuLUEuzZz6H-MfM236M5TBrEYIazP7U0l_Ep2y8a-wu4Yik4yROqSRxR0zVAyLJnU-t6Hjg5Ufdb2T6_fOR6Mifl4s2Zn8iA=w408-h254-k-no
33,8,Jecheon Hound Hotel,"469 Yeongcheon-dong, Jecheon-si, Chungcheongbuk-do",0436489193,4.7,37.1313445,128.2067713,"checkin_time:,checkout_time:",https://lh5.googleusercontent.com/p/AF1QipNJFygLJ9rgH4LyGutUIrA747jdSgWH_7Msevpi=w408-h266-k-no
