areatype,index,name,address,phone_number,average_rating,latitude,longitude,business_hours,image_url
4,17,Daegu Dongseong-ro MTM,"30-6 Gongpyeong-ro 8-gil, Jung-gu, Daegu",05079900648,4.1,35.8663756,128.6013397,"checkin_time:,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhG1k215e1w7rETqWRNGvd2uJtkNtMH2HYMgzv_Vocznr8i0GnL7lxVCXJi5Xzp9sORwsO1pklkqDgVxMq10BzF_HGiTQjMbG5FFbCHxK_9BTtFx_gOoGKIF-ZAxN3z5zNcFgF7srbrQFA5CMAcJeFmrvoQonmSXXOeKSRUDYJg73EVqfC9Hc0hN=w408-h272-k-no
4,18,Hotel Yeogiatte Dongdaegu,"132 Sinamnam-ro, Dong-gu, Daegu",0539539500,4.3,35.8812594,128.630108,"checkin_time:6:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhHpdC6yJtXPBYuGNXVcDpqgQofkFI55MOhP69HepT7hNdxPuRnBuvFdG-R0-NODm5hWQgJrdpQ2rsEfEysYTclG9OZXHSdCEQ5KxICNmO1dN94u30rQt_3M8Ap1DLou4WQlhxT8NjxrX25kNECjKy1wUSpPOXBmYFlWPv2eL0nObCd7_ghc8_QZ=w408-h244-k-no
4,19,Hotel Maxim,"80 Dongbu-ro 22-gil, Dong-gu, Daegu",0537596466,3.9,35.8696016,128.6270513,"checkin_time:,checkout_time:12:00 PM",https://lh5.googleusercontent.com/p/AF1QipOgSJGoVnxUVVSbczu4p_JVzEjiDm20j6dACqpo=w408-h544-k-no
4,20,Motel Lol,"19-7 Hyodong-ro 6-gil, Dong-gu, Daegu",0539512364,3.6,35.8816002,128.6490459,"checkin_time:,checkout_time:",https://lh3.googleusercontent.com/gps-proxy/ALd4DhGt8lbX19xIVFHiB5nTf3KaR9or5kDsNYQlluDkggLj-JoTEYfrpH3zHhgY0QxAUq0uQMbfGlESZxW59Bxz6nb8EGRWFmW1vbdW3K6nZoBfcP64jNUFO7AzQeVqXKQ6nsuyu0uZCBFAR7fepfhcfBnEKtNqNGjNII7Avbi1Ceq__sMjehSdpePYYA=w426-h240-k-no
4,21,Motel Wink,"100 Dongbu-ro 30-gil, Dong-gu, Daegu",0537423337,3.8,35.8679372,128.6292285,"checkin_time:,checkout_time:",https://lh3.googleusercontent.com/gps-proxy/ALd4DhE3g4maglSjxFJ2YI08chx7V2FN_n2wg-OLmJtwKSsHrusq4LGy1WU_r2X0f8L5YM4OwFzq-C-BqsP_sTwcMEZcKpCsoRpKEMkcwn4xraHhrSfZIGapK22SPkEFjM9tjJ1UbJNNAPSDm-tSdMJ_8kpznVbBxK9yy8gZggOTMk5VbXTYbHJ6UL2DIQ=w408-h272-k-no
4,22,Forest 701 Hotel,"86 Dongbu-ro 22-gil, Dong-gu, Daegu",0532638900,4.1,35.8688855,128.627142,"checkin_time:4:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhEW3yjHgia70BaVTq4qn8fmsE3ij4QTpreojwQiZjAsHkuZj789B2F9BrSdimO38DA8htZ0a--XyzgMxMqcb27EU0gsPdZ3KENj-ggoCxeXpsvYnzAk560I329H0Pwq6WWN4HAT8kuCxcg6QXezKqmYhuBheIxA_hUHfwDOLAF2FCZFbM9HREb0=w408-h272-k-no
4,23,Eldis Regent Hotel,"2033 Dalgubeol-daero, Jung-gu, Daegu",0532537711,3.8,35.8664616,128.5861077,"checkin_time:3:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhHaee2EiL1m15BYsa5l9Ka3SKGeWiBEJXbkdAXvzbpu3RrJ_oiuoIh5O0PWeTbwmsDFwjPtThNGFQQMn_8yfuuBJmfwMF-Eq1p7hcZ28IvmkDA4rMTXwwWuQGMITmYw7xTznB1hhHrgCp9kuEgFleEJjjebR7CBgu1x1yARuOivpPDMqSIE5Qw=w427-h240-k-no
4,24,Daegu Hotel KIM,"38-5 Seongseogongdan-ro 11-gil, Dalseo District, Daegu",0535845550,4.2,35.8386527,128.4889005,"checkin_time:,checkout_time:",https://lh3.googleusercontent.com/gps-proxy/ALd4DhE3Vo_i1TtX9Nbzu1n97qDOqxclt5ZTXqNx4aigHE5tCOn4XXkB5lQGuNa6HpAiOqdhR2resKccnWuPBJJz0xsT-q1_kfixC19ZwL6M1jjiPYLsnHnZQWKt5HJamyCdUfjErOwvHHHIDkVLmSrUkvDdOKvAiusPcltWjIcJZgDd8trT3Ca3qpIl=w408-h254-k-no
4,25,Forest 701 Hotel,"86 Dongbu-ro 22-gil, Dong-gu, Daegu",0532638900,4.1,35.8688855,128.627142,"checkin_time:4:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhHdzYcuwK2d0qsZemCCZ7M1WsZp9k7QWazMIDHqxjDQyxMlg7x5LcPWLFXc_HZJCxNz3v2kQC_NxlfBOGaez7j9k_5c11D6ky-7jyDUH42Yrw5RuDlGRbZE_EaguGYscpgOvPIASg6t38bY1-HiEiVY3S4qgvBxQw_63d6naTJ1PhfHKPf0kQU8=w408-h272-k-no
4,26,Hotel Wave,"12-12 Seongseogongdan-ro 11-gil, Dalseo District, Daegu",0535918577,3.9,35.8358266,128.4894532,"checkin_time:6:00 PM,checkout_time:12:00 PM",https://lh5.googleusercontent.com/p/AF1QipOPnouqgLmmevogig3R2sI0oAXO_Z0to2GTMjxM=w408-h306-k-no
4,27,Brown-Dot Hotel,"Dongam-ro 12-gil, Buk-gu, Daegu",0533518888,3.4,35.9437271,128.5562412,"checkin_time:,checkout_time:",https://lh5.googleusercontent.com/p/AF1QipPSJqKw-dwm46yGk9sK48c5kzDtWuGx02mopFBU=w426-h240-k-no
4,28,Daegu Pyeongri-dong Hotel Cian,"117 Seodaegu-ro, Seo-gu, Daegu",0535220900,3.9,35.8683816,128.5547781,"checkin_time:,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhFcjgHSB-qE5qctktTEfryA7ZlEH7UPX1qGhcQUdHntFURm7b8UkurgAKIydKkR8JDYzlnWFH2cSLYIN8IyucR2IaGCyVD9NdzCS0IYG45EGZzPLMlD3bhpSuhhgCzpwn57FznkY6npu99kBmESAHB3rvHKW9nE86VCyU3QBVK2c7CSg_ZKRB8=w408-h254-k-no
4,29,Hotel Yeogiatte Dongdaegu,"132 Sinamnam-ro, Dong-gu, Daegu",0539539500,4.3,35.8812594,128.630108,"checkin_time:6:00 PM,checkout_time:12:00 PM",https://lh3.googleusercontent.com/gps-proxy/ALd4DhHpdC6yJtXPBYuGNXVcDpqgQofkFI55MOhP69HepT7hNdxPuRnBuvFdG-R0-NODm5hWQgJrdpQ2rsEfEysYTclG9OZXHSdCEQ5KxICNmO1dN94u30rQt_3M8Ap1DLou4WQlhxT8NjxrX25kNECjKy1wUSpPOXBmYFlWPv2eL0nObCd7_ghc8_QZ=w408-h244-k-no
